,Name,Rarity,Quantity,Price,Expansion,Finish,Language,Condition
4850,Dragon's Hoard,Rare,2.0,7.0,Core Set 2019,Foil,English,NEAR MINT
4870,Omniscience,Mythic,12.0,7.0,Core Set 2019,Normal,English,NEAR MINT
4924,Biogenic Ooze,Mythic,2.0,7.0,Ravnica Allegiance,Foil,English,NEAR MINT
4944,Godless Shrine,Rare,8.0,7.0,Ravnica Allegiance,Normal,English,NEAR MINT
4957,"Kaya, Orzhov Usurper",Mythic,1.0,7.0,Ravnica Allegiance,Foil,English,NEAR MINT
4985,Teysa Karlov,Rare,2.0,7.0,Ravnica Allegiance,Foil,English,NEAR MINT
5006,All Is Dust,Rare,2.0,7.0,Modern Masters 2015,Foil,English,NEAR MINT
5019,Eldrazi Temple,Uncommon,2.0,7.0,Modern Masters 2015,Foil,English,NEAR MINT
5029,Eye of Ugin,Rare,2.0,7.0,Modern Masters 2015,Foil,English,NEAR MINT
5040,"Iona, Shield of Emeria",Mythic,2.0,7.0,Modern Masters 2015,Foil,English,NEAR MINT
5120,Elves of Deep Shadow,Common,3.0,7.0,Ravnica,Foil,English,NEAR MINT
5133,Golgari Signet,Common,2.0,7.0,Ravnica,Foil,English,NEAR MINT
5173,Sisters of Stone Death,Rare,2.0,7.0,Ravnica,Foil,English,NEAR MINT
5277,Academy Ruins,Rare,2.0,7.0,Time Spiral,Normal,English,NEAR MINT
5288,Curse of the Cabal,Rare,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5296,"Endrek Sahr, Master Breeder",Rare,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5338,Norin the Wary,Rare,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5342,Ophidian Eye,Common,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5347,Psionic Sliver,Rare,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5374,Sudden Spoiling,Rare,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5377,"Teferi, Mage of Zhalfir",Rare,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5378,Telekinetic Sliver,Uncommon,2.0,7.0,Time Spiral,Foil,English,NEAR MINT
5477,Overgrown Tomb,Rare,3.0,7.0,Return to Ravnica,Normal,English,NEAR MINT
5488,Sphere of Safety,Uncommon,1.0,7.0,Return to Ravnica,Foil,English,NEAR MINT
5493,Supreme Verdict,Rare,2.0,7.0,Return to Ravnica,Foil,English,NEAR MINT
5502,Worldspine Wurm,Mythic,6.0,7.0,Return to Ravnica,Normal,English,NEAR MINT
5541,Wastes (Full Art 184),Common,3.0,7.0,Oath of the Gatewatch,Foil,English,NEAR MINT
5551,Dragon Broodmother,Mythic,4.0,7.0,Alara Reborn,Normal,English,NEAR MINT
5564,Lord of Extinction,Mythic,4.0,7.0,Alara Reborn,Normal,English,NEAR MINT
5565,Lord of Extinction,Mythic,2.0,7.0,Alara Reborn,Foil,English,NEAR MINT
5570,Mage Slayer,Uncommon,2.0,7.0,Alara Reborn,Foil,English,NEAR MINT
5602,Wargate,Rare,2.0,7.0,Alara Reborn,Foil,English,NEAR MINT
5858,"Darien, King of Kjeldor",Rare,2.0,7.0,Coldsnap,Foil,English,NEAR MINT
5866,Frost Marsh,Uncommon,2.0,7.0,Coldsnap,Foil,English,NEAR MINT
5886,Mishra's Bauble,Uncommon,7.0,7.0,Coldsnap,Normal,English,NEAR MINT
5911,Snow-Covered Island,Common,3.0,7.0,Coldsnap,Foil,English,NEAR MINT
5935,Buried Ruin,Uncommon,1.0,7.0,M12 Core Set,Foil,English,NEAR MINT
5944,Drowned Catacomb,Rare,1.0,7.0,M12 Core Set,Foil,English,NEAR MINT
5978,Quicksilver Amulet,Rare,2.0,7.0,M12 Core Set,Foil,English,NEAR MINT
6016,Arcbound Crusher,Uncommon,2.0,7.0,Darksteel,Foil,English,NEAR MINT
6044,Geth's Grimoire,Uncommon,2.0,7.0,Darksteel,Foil,English,NEAR MINT
6075,Spawning Pit,Uncommon,2.0,7.0,Darksteel,Foil,English,NEAR MINT
6080,Sundering Titan,Rare,2.0,7.0,Darksteel,Foil,English,NEAR MINT
6091,Whispersilk Cloak,Common,3.0,7.0,Darksteel,Foil,English,NEAR MINT
6118,Fleshwrither,Uncommon,2.0,7.0,Futuresight,Foil,English,NEAR MINT
6207,Beledros Witherbloom,Mythic,11.0,7.0,3277 Strixhaven,Normal,English,NEAR MINT
6227,Culling Ritual (Extended Art),Rare,6.0,7.0,3277 Strixhaven,Foil,English,NEAR MINT
6254,Galazeth Prismari (Borderless),Mythic,5.0,7.0,3277 Strixhaven,Foil,English,NEAR MINT
6270,Magma Opus (Extended Art),Mythic,3.0,7.0,3277 Strixhaven,Foil,English,NEAR MINT
6287,Prismari Command (Extended Art),Rare,3.0,7.0,3277 Strixhaven,Foil,English,NEAR MINT
6289,Professor Onyx,Mythic,4.0,7.0,3277 Strixhaven,Foil,English,NEAR MINT
6417,"Tatyova, Benthic Druid",Uncommon,3.0,7.0,Dominaria,Foil,English,NEAR MINT
6423,The Eldest Reborn,Uncommon,2.0,7.0,Dominaria,Foil,English,NEAR MINT
6525,Extended Art Ayara First of Locthwain,Rare,3.0,7.0,Throne of Eldraine,Normal,English,NEAR MINT
6530,Extended Art Castle Embereth,Rare,3.0,7.0,Throne of Eldraine,Foil,English,NEAR MINT
6531,Extended Art Castle Garenbrig,Rare,4.0,7.0,Throne of Eldraine,Normal,English,NEAR MINT
6606,"Oko, Thief of Crowns",Mythic,5.0,7.0,Throne of Eldraine,Normal,English,NEAR MINT
6646,Ajani Goldmane,Mythic,2.0,7.0,M10 Core Set,Foil,English,NEAR MINT
6685,Hive Mind,Rare,2.0,7.0,M10 Core Set,Foil,English,NEAR MINT
6717,Polymorph,Rare,2.0,7.0,M10 Core Set,Foil,English,NEAR MINT
6748,Twincast,Rare,2.0,7.0,M10 Core Set,Foil,English,NEAR MINT
6849,Magus of the Moon,Rare,2.0,7.0,Time Spiral Remastered,Foil,English,NEAR MINT
6944,Vanquisher's Banner,S,7.0,7.0,Time Spiral Remastered,Normal,English,NEAR MINT
6969,Captivating Vampire,Rare,6.0,7.0,M11 Core Set,Normal,English,NEAR MINT
6983,Drowned Catacomb,Rare,2.0,7.0,M11 Core Set,Foil,English,NEAR MINT
6987,Fauna Shaman,Rare,1.0,7.0,M11 Core Set,Normal,English,NEAR MINT
6990,Glacial Fortress,Rare,2.0,7.0,M11 Core Set,Foil,English,NEAR MINT
7015,Liliana Vess,Mythic,4.0,7.0,M11 Core Set,Normal,English,NEAR MINT
7061,Whispersilk Cloak,Uncommon,1.0,7.0,M11 Core Set,Foil,English,NEAR MINT
7107,"Ajani, Strength of the Pride",Mythic,12.0,7.0,Core Set 2020,Normal,English,NEAR MINT
7152,"Kaalia, Zenith Seeker",Mythic,2.0,7.0,Core Set 2020,Foil,English,NEAR MINT
7214,"Yarok, the Desecrated",Mythic,8.0,7.0,Core Set 2020,Normal,English,NEAR MINT
7330,Overgrown Tomb,Rare,12.0,7.0,Guilds of Ravnica,Normal,English,NEAR MINT
7350,Thousand-Year Storm,Mythic,2.0,7.0,Guilds of Ravnica,Normal,English,NEAR MINT
7407,Shadowborn Apostle,Common,4.0,7.0,M14 Core Set,Foil,English,NEAR MINT
7958,Eye of Ugin,Mythic,4.0,7.0,Worldwake,Normal,English,NEAR MINT
7971,"Kazuul, Tyrant of the Cliffs",Rare,1.0,7.0,Worldwake,Foil,English,NEAR MINT
7980,Novablast Wurm,Mythic,1.0,7.0,Worldwake,Foil,English,NEAR MINT
8025,Glimpse the Unthinkable,Rare,2.0,7.0,Iconic Masters,Foil,English,NEAR MINT
8076,Thoughtseize,Rare,3.0,7.0,Iconic Masters,Normal,English,NEAR MINT
8083,"Vorinclex, Voice of Hunger",Mythic,5.0,7.0,Iconic Masters,Normal,English,NEAR MINT
8771,Jace Wielder of Mysteries (JPN Alternate Art),Rare,2.0,7.0,War of the Spark,Normal,Japanese,NEAR MINT
8773,"Jace, Wielder of Mysteries",Rare,2.0,7.0,War of the Spark,Foil,English,NEAR MINT
8838,Teyo the Shieldmage (JPN Alternate Art),Uncommon,2.0,7.0,War of the Spark,Foil,Japanese,NEAR MINT
8904,"Domri, Chaos Bringer",Mythic,2.0,7.0,Ravnica Allegiance Mythic Edition,Foil,English,NEAR MINT
8972,"Linvala, Keeper of Silence",Mythic,2.0,7.0,Modern Masters 2017,Normal,English,NEAR MINT
9032,Aether Spellbomb,Common,2.0,7.0,Mirrodin,Foil,English,NEAR MINT
9088,Mesmeric Orb,Rare,5.0,7.0,Mirrodin,Normal,English,NEAR MINT
9110,Reiver Demon,Rare,2.0,7.0,Mirrodin,Foil,English,NEAR MINT
9158,Worldslayer,Rare,2.0,7.0,Mirrodin,Foil,English,NEAR MINT
9162,Blinding Angel,Rare,2.0,7.0,8th Edition,Foil,English,NEAR MINT
9200,Howling Mine,Rare,2.0,7.0,8th Edition,Foil,English,NEAR MINT
9292,"Extended Art Azusa, Lost but Seeking",Rare,6.0,7.0,Core Set 2021,Normal,English,NEAR MINT
9306,Extended Art Fabled Passage,Rare,7.0,7.0,Core Set 2021,Foil,English,NEAR MINT
9318,Extended Art Peer into the Abyss,Rare,2.0,7.0,Core Set 2021,Foil,English,NEAR MINT
9353,"Liliana, Death Mage",Mythic,3.0,7.0,Core Set 2021,Foil,English,NEAR MINT
9423,Bontu's Monument,Uncommon,1.0,7.0,Amonkhet,Foil,English,NEAR MINT
9496,"Akroma, Angel of Wrath",Mythic,2.0,7.0,Masters 25,Foil,English,NEAR MINT
9523,Doomsday,Mythic,3.0,7.0,Masters 25,Normal,English,NEAR MINT
9552,Living Death,Rare,1.0,7.0,Masters 25,Foil,English,NEAR MINT
9558,Master of the Wild Hunt,Mythic,6.0,7.0,Masters 25,Normal,English,NEAR MINT
9591,Rest in Peace,Rare,2.0,7.0,Masters 25,Foil,English,NEAR MINT
9605,"Thalia, Guardian of Thraben",Rare,2.0,7.0,Masters 25,Foil,English,NEAR MINT
9608,Twilight Mire,Rare,5.0,7.0,Masters 25,Normal,English,NEAR MINT
9779,Void Winnower,Mythic,9.0,7.0,Battle for Zendikar,Normal,English,NEAR MINT
9934,"Sigarda, Host of Herons",Mythic,6.0,7.0,Avacyn Restored,Normal,English,NEAR MINT
9944,"Tibalt, the Fiend-Blooded",Mythic,2.0,7.0,Avacyn Restored,Foil,English,NEAR MINT
10052,Serra the Benevolent,Mythic,20.0,7.0,Modern Horizons,Normal,English,NEAR MINT
10072,Sword of Sinew and Steel,Mythic,10.0,7.0,Modern Horizons,Normal,English,NEAR MINT
10113,Crested Sunmare,Mythic,3.0,7.0,Hours of Devestation,Foil,English,NEAR MINT
10210,Cream of the Crop,Rare,2.0,7.0,Morningtide,Foil,English,NEAR MINT
10248,Sensation Gorger,Rare,2.0,7.0,Morningtide,Foil,English,NEAR MINT
10277,Champion of the Parish,Rare,2.0,7.0,Innistrad,Foil,English,NEAR MINT
10278,Clifftop Retreat,Rare,1.0,7.0,Innistrad,Foil,English,NEAR MINT
10335,Stony Silence,Rare,2.0,7.0,Innistrad,Foil,English,NEAR MINT
10428,"Athreos, God of Passage",Mythic,1.0,7.0,Journey into Nyx,Normal,English,NEAR MINT
10455,Worst Fears,Mythic,2.0,7.0,Journey into Nyx,Foil,English,NEAR MINT
10518,Venom Sliver,Uncommon,2.0,7.0,M15 Core Set,Foil,English,NEAR MINT
10561,Chaos Warp (JP ALT ART),Mythic,4.0,7.0,Strixhaven Mystical Archive,Normal,Japanese,NEAR MINT
10562,Chaos Warp (JP ALT ART) (Foil Etched),Mythic,4.0,7.0,Strixhaven Mystical Archive,Normal,Japanese,NEAR MINT
10584,Dark Ritual (JP ALT ART) (Foil Etched),Rare,6.0,7.0,Strixhaven Mystical Archive,Normal,Japanese,NEAR MINT
10668,Lightning Helix (JP ALT ART),Rare,3.0,7.0,Strixhaven Mystical Archive,Normal,Japanese,NEAR MINT
10687,Natural Order,Mythic,12.0,7.0,Strixhaven Mystical Archive,Normal,English,NEAR MINT
10899,"Elspeth, Knight-Errant",Mythic,6.0,7.0,Shards of Alara,Normal,English,NEAR MINT
10908,Godsire,Mythic,3.0,7.0,Shards of Alara,Normal,English,NEAR MINT
10917,Knight of the White Orchid,Rare,3.0,7.0,Shards of Alara,Foil,English,NEAR MINT
10937,Rafiq of the Many,Mythic,3.0,7.0,Shards of Alara,Normal,English,NEAR MINT
11061,"Olivia, Crimson Bride",Mythic,1.0,7.0,Innistrad  Crimson Vow,Foil,English,NEAR MINT
11086,Stormcarved Coast (Borderless),Rare,2.0,7.0,Innistrad  Crimson Vow,Foil,English,NEAR MINT
11124,Budoka Gardener,Rare,2.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11127,Desperate Ritual,Common,2.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11135,General's Kabuto,Rare,2.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11153,Honden of Life's Web,Uncommon,3.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11170,"Kiki-Jiki, Mirror Breaker",Rare,4.0,7.0,Champions of Kamigawa,Normal,English,NEAR MINT
11181,"Kumano, Master Yamabushi",Rare,2.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11185,Lava Spike,Common,3.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11202,Myojin of Night's Reach,Rare,6.0,7.0,Champions of Kamigawa,Normal,English,NEAR MINT
11244,"Untaidake, the Cloud Keeper",Rare,2.0,7.0,Champions of Kamigawa,Foil,English,NEAR MINT
11257,Curse of Bloodletting,Rare,2.0,7.0,Dark Ascension,Foil,English,NEAR MINT
11272,Grafdigger's Cage,Rare,4.0,7.0,Dark Ascension,Foil,English,NEAR MINT
11280,Immerwolf,Uncommon,2.0,7.0,Dark Ascension,Foil,English,NEAR MINT
11306,Young Wolf,Common,2.0,7.0,Dark Ascension,Foil,English,NEAR MINT
11315,Bio-Quartz Spacegodzilla,Mythic,5.0,7.0,Ikoria Lair of Behemoths,Normal,English,NEAR MINT
11357,Extended Art Jegantha The Wellspring,Rare,3.0,7.0,Ikoria Lair of Behemoths,Foil,English,NEAR MINT
11363,Extended Art Kogla The Titan Ape,Rare,3.0,7.0,Ikoria Lair of Behemoths,Foil,English,NEAR MINT
11364,Extended Art Luminous Broodmoth,Mythic,5.0,7.0,Ikoria Lair of Behemoths,Normal,English,NEAR MINT
11445,"Rodan, Titan of Winged Fury",Mythic,11.0,7.0,Ikoria Lair of Behemoths,Normal,English,NEAR MINT
11451,Shark Typhoon,Rare,15.0,7.0,Ikoria Lair of Behemoths,Normal,English,NEAR MINT
11536,"Halvar, God of Battle / Sword of the Realms (Showcase)",Mythic,2.0,7.0,Kaldheim,Foil,English,NEAR MINT
11610,"Valki, God of Lies / Tibalt, Cosmic Impostor (Showcase)",Mythic,1.0,7.0,Kaldheim,Normal,English,NEAR MINT
11685,Hidetsugu Consumes All (Showcase),Mythic,3.0,7.0,Kamigawa  Neon Dynasty,Normal,English,NEAR MINT
11695,"Hinata, Dawn-Crowned (Showcase)",Rare,2.0,7.0,Kamigawa  Neon Dynasty,Foil,English,NEAR MINT
11754,"Light-Paws, Emperor's Voice (Showcase)",Rare,2.0,7.0,Kamigawa  Neon Dynasty,Foil,English,NEAR MINT
11764,March of Otherworldly Light (Extended Art),Rare,1.0,7.0,Kamigawa  Neon Dynasty,Foil,English,NEAR MINT
11794,"Otawara, Soaring City",Rare,3.0,7.0,Kamigawa  Neon Dynasty,Foil,English,NEAR MINT
11815,Satoru Umezawa (Foil Etched),Rare,1.0,7.0,Kamigawa  Neon Dynasty,Foil,English,NEAR MINT
11906,Caves of Koilos,Rare,2.0,7.0,9th Edition,Foil,English,NEAR MINT
11918,Elvish Piper,Rare,2.0,7.0,9th Edition,Foil,English,NEAR MINT
11919,Evacuation,Rare,2.0,7.0,9th Edition,Foil,English,NEAR MINT
11964,Sulfurous Springs,Rare,2.0,7.0,9th Edition,Normal,English,NEAR MINT
12052,Blighted Agent,Common,2.0,7.0,New Phyrexia,Foil,English,NEAR MINT
12094,Mutagenic Growth,Common,2.0,7.0,New Phyrexia,Foil,English,NEAR MINT
12107,Phyrexian Unlife,Rare,3.0,7.0,New Phyrexia,Foil,English,NEAR MINT
12121,Spellskite,Rare,2.0,7.0,New Phyrexia,Foil,English,NEAR MINT
12170,Blood Artist,,3.0,7.0,Eternal Masters,Foil,English,NEAR MINT
12244,Relic of Progenitus,,2.0,7.0,Eternal Masters,Foil,English,NEAR MINT
12270,Worldgorger Dragon,,6.0,7.0,Eternal Masters,Normal,English,NEAR MINT
12299,Gisa and Geralf,,2.0,7.0,Eldritch Moon,Foil,English,NEAR MINT
40,Extended Art Nyx Lotus,Rare,10.0,6.0,Theros Beyond Death,Normal,English,NEAR MINT
45,Extended Art Ox of Agonas,Mythic,2.0,6.0,Theros Beyond Death,Normal,English,NEAR MINT
55,Extended Art Temple of Deceit,Rare,2.0,6.0,Theros Beyond Death,Foil,English,NEAR MINT
57,Extended Art Temple of Enlightenment,Rare,2.0,6.0,Theros Beyond Death,Foil,English,NEAR MINT
59,Extended Art Temple of Malice,Rare,2.0,6.0,Theros Beyond Death,Foil,English,NEAR MINT
60,Extended Art Temple of Plenty,Rare,2.0,6.0,Theros Beyond Death,Foil,English,NEAR MINT
104,Serpent of Yawning Depths,Rare,4.0,6.0,Theros Beyond Death,Normal,English,NEAR MINT
113,"Showcase Klothys, God of Destiny",Mythic,3.0,6.0,Theros Beyond Death,Foil,English,NEAR MINT
119,"Showcase Thassa, Deep-Dwelling",Mythic,5.0,6.0,Theros Beyond Death,Normal,English,NEAR MINT
129,Thassa's Oracle,Rare,10.0,6.0,Theros Beyond Death,Normal,English,NEAR MINT
143,"Baral, Chief of Compliance",,2.0,6.0,Aether Revolt,Foil,English,NEAR MINT
161,Indomitable Creativity,,2.0,6.0,Aether Revolt,Foil,English,NEAR MINT
175,Planar Bridge,,2.0,6.0,Aether Revolt,Foil,English,NEAR MINT
181,Spire of Industry,,2.0,6.0,Aether Revolt,Foil,English,NEAR MINT
191,"Yahenni, Undying Partisan",,2.0,6.0,Aether Revolt,Foil,English,NEAR MINT
202,Champion of Dusk,Rare,1.0,6.0,Rivals of Ixalan,Foil,English,NEAR MINT
257,Wayward Swordtooth,Rare,4.0,6.0,Rivals of Ixalan,Normal,English,NEAR MINT
359,"Glissa, the Traitor",Mythic,2.0,6.0,Mirrodin Besieged,Foil,English,NEAR MINT
364,Hero of Bladehold,Mythic,8.0,6.0,Mirrodin Besieged,Normal,English,NEAR MINT
393,Spine of Ish Sah,Rare,2.0,6.0,Mirrodin Besieged,Foil,English,NEAR MINT
495,Den of the Bugbear,Rare,3.0,6.0,Adventures in the Forgotten Realms,Foil,English,NEAR MINT
537,Inferno of the Star Mounts (Borderless),Mythic,5.0,6.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
540,"Iymrith, Desert Doom (Borderless)",Mythic,10.0,6.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
629,Werewolf Pack Leader (Extended Art),Rare,8.0,6.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
741,Ancient Greenwarden,Mythic,2.0,6.0,Zendikar Rising,Foil,English,NEAR MINT
827,Lithoform Engine,Mythic,11.0,6.0,Zendikar Rising,Foil,English,NEAR MINT
850,"Omnath, Locus of Creation",Mythic,6.0,6.0,Zendikar Rising,Normal,English,NEAR MINT
895,Chromanticore,Mythic,4.0,6.0,Born of the Gods,Foil,English,NEAR MINT
923,Choice of Damnations,Rare,2.0,6.0,Saviors of Kamigawa,Normal,English,NEAR MINT
938,Haru-Onna,Uncommon,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
941,"Homura, Human Ascendant",Rare,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
950,"Kaho, Minamo Historian",Rare,1.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
955,"Kataki, War's Wage",Rare,1.0,6.0,Saviors of Kamigawa,Normal,English,NEAR MINT
957,Locust Miser,Uncommon,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
962,"Masumaro, First to Live",Rare,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
978,One with Nothing,Rare,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
995,Seed the Land,Rare,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
1000,Thoughts of Ruin,Rare,2.0,6.0,Saviors of Kamigawa,Foil,English,NEAR MINT
1009,Anguished Unmaking,Rare,2.0,6.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1012,Arlinn Kord (Arlinn Embraced by the Moon),Mythic,8.0,6.0,Shadows Over Innistrad,Normal,English,NEAR MINT
1064,Ulvenwald Hydra,Mythic,2.0,6.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1078,Celestial Colonnade,Mythic,3.0,6.0,Zendikar Rising Expeditions,Foil,English,NEAR MINT
1080,Copperline Gorge,Mythic,4.0,6.0,Zendikar Rising Expeditions,Foil,English,NEAR MINT
1101,Razorverge Thicket,Mythic,4.0,6.0,Zendikar Rising Expeditions,Foil,English,NEAR MINT
1283,Kor Spiritdancer,Rare,2.0,6.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1300,Oust,Uncommon,2.0,6.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1318,Splinter Twin,Rare,5.0,6.0,Rise of the Eldrazi ,Normal,English,NEAR MINT
1330,Umbra Mystic,Rare,2.0,6.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1356,Leyline of the Void,Rare,4.0,6.0,Guildpact,Normal,English,NEAR MINT
1374,Sword of the Paruns,Rare,1.0,6.0,Guildpact,Foil,English,NEAR MINT
1399,Concealed Courtyard,,4.0,6.0,Kaladesh,Foil,English,NEAR MINT
1422,Noxious Gearhulk,,2.0,6.0,Kaladesh,Foil,English,NEAR MINT
1461,Blowfly Infestation,Uncommon,2.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1468,Cemetery Puca,Rare,2.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1472,Cursecatcher,Uncommon,2.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1495,Farhaven Elf,Common,2.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1512,Graven Cairns,Rare,5.0,6.0,Shadowmoor,Normal,English,NEAR MINT
1534,Mana Reflection,Rare,6.0,6.0,Shadowmoor,Normal,English,NEAR MINT
1541,Mistveil Plains,Uncommon,1.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1557,Pili-Pala,Common,2.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1598,Wilt-Leaf Liege,Rare,2.0,6.0,Shadowmoor,Foil,English,NEAR MINT
1602,Wound Reflection,Rare,1.0,6.0,Shadowmoor,Normal,English,NEAR MINT
2063,Gyre Sage,Rare,2.0,6.0,Gatecrash,Foil,English,NEAR MINT
2072,Master Biomancer,Mythic,1.0,6.0,Gatecrash,Foil,English,NEAR MINT
2087,Skullcrack,Uncommon,3.0,6.0,Gatecrash,Foil,English,NEAR MINT
2104,Contagion Engine,Rare,8.0,6.0,Scars of Mirrodin,Normal,English,NEAR MINT
2142,Kuldotha Forgemaster,Rare,2.0,6.0,Scars of Mirrodin,Foil,English,NEAR MINT
2162,Necrotic Ooze,Rare,2.0,6.0,Scars of Mirrodin,Foil,English,NEAR MINT
2164,Nim Deathmantle,Rare,5.0,6.0,Scars of Mirrodin,Normal,English,NEAR MINT
2222,Bow of Nylea,Rare,2.0,6.0,Theros,Foil,English,NEAR MINT
2239,Master of Waves,Mythic,3.0,6.0,Theros,Foil,English,NEAR MINT
2257,Swan Song,Rare,9.0,6.0,Theros,Normal,English,NEAR MINT
2266,"Xenagos, the Reveler",Mythic,1.0,6.0,Theros,Foil,English,NEAR MINT
2348,Vanquisher's Banner,Rare,2.0,6.0,Ixalan,Foil,English,NEAR MINT
2349,Vanquisher's Banner,Rare,18.0,6.0,Ixalan,Normal,English,NEAR MINT
2350,"Vona, Butcher of Magan",Mythic,1.0,6.0,Ixalan,Foil,English,NEAR MINT
2359,Academy Ruins,Rare,2.0,6.0,Modern Masters,Foil,English,NEAR MINT
2382,Divinity of Pride,Rare,2.0,6.0,Modern Masters,Foil,English,NEAR MINT
2387,"Elspeth, Knight-Errant",Mythic,4.0,6.0,Modern Masters,Normal,English,NEAR MINT
2412,"Keiga, the Tide Star",Mythic,3.0,6.0,Modern Masters,Normal,English,NEAR MINT
2414,"Kiki-Jiki, Mirror Breaker",Mythic,6.0,6.0,Modern Masters,Normal,English,NEAR MINT
2415,"Kira, Great Glass-Spinner",Rare,2.0,6.0,Modern Masters,Normal,English,NEAR MINT
2429,Lotus Bloom,Rare,2.0,6.0,Modern Masters,Foil,English,NEAR MINT
2453,Scion of Oona,Rare,2.0,6.0,Modern Masters,Foil,English,NEAR MINT
2461,Stonehewer Giant,Rare,2.0,6.0,Modern Masters,Foil,English,NEAR MINT
2474,Vedalken Shackles,Mythic,1.0,6.0,Modern Masters,Foil,English,NEAR MINT
2481,"Yosei, the Morning Star",Mythic,2.0,6.0,Modern Masters,Foil,English,NEAR MINT
2495,Cytoplast Manipulator,Rare,2.0,6.0,Dissension,Foil,English,NEAR MINT
2500,Elemental Resonance,Rare,1.0,6.0,Dissension,Foil,English,NEAR MINT
2512,Isperia the Inscrutable,Rare,1.0,6.0,Dissension,Foil,English,NEAR MINT
2525,Protean Hulk,Rare,6.0,6.0,Dissension,Normal,English,NEAR MINT
2629,Angelic Chorus,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2640,Birds of Paradise,Rare,1.0,6.0,10th Edition,Normal,English,NEAR MINT
2643,Caves of Koilos,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2648,Citanul Flute,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2667,Field Marshal,Rare,1.0,6.0,10th Edition,Foil,English,NEAR MINT
2672,Gaea's Herald,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2675,Goblin King,Rare,2.0,6.0,10th Edition,Normal,English,NEAR MINT
2692,Llanowar Wastes,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2707,Pithing Needle,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2721,Sculpting Steel,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2726,Seismic Assault,Rare,1.0,6.0,10th Edition,Foil,English,NEAR MINT
2753,Windborn Muse,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2757,Yavimaya Coast,Rare,2.0,6.0,10th Edition,Foil,English,NEAR MINT
2895,Sire of Insanity,Rare,2.0,6.0,Dragon s Maze,Foil,English,NEAR MINT
2915,Clever Impersonator,Mythic,2.0,6.0,Khans of Tarkir,Foil,English,NEAR MINT
2922,Hardened Scales,Rare,7.0,6.0,Khans of Tarkir,Normal,English,NEAR MINT
2940,Stubborn Denial,Uncommon,2.0,6.0,Khans of Tarkir,Foil,English,NEAR MINT
2941,Surrak Dragonclaw,Mythic,2.0,6.0,Khans of Tarkir,Foil,English,NEAR MINT
3159,Eon Hub,Rare,2.0,6.0,Fifth Dawn,Foil,English,NEAR MINT
3169,Grinding Station,Uncommon,4.0,6.0,Fifth Dawn,Normal,English,NEAR MINT
3203,Silent Arbiter,Rare,2.0,6.0,Fifth Dawn,Foil,English,NEAR MINT
3225,"Arlinn, the Pack's Hope / Arlinn, the Moon's Fury",Mythic,2.0,6.0,Innistrad  Midnight Hunt,Foil,English,NEAR MINT
3226,"Arlinn, the Pack's Hope / Arlinn, the Moon's Fury",Mythic,6.0,6.0,Innistrad  Midnight Hunt,Normal,English,NEAR MINT
